codigo_impeto,codigo_atributo,ordem,delta_fisico,bit_delta,largura_delta,fonte_preferida,registro_origem,endereco_origem,presente_dt200,presente_dt870_original,presente_dt870_atualizacao,condicao_estado,receita_confirmada,aplicavel_agora,falta_o_que
466,PB:434:6,3,3,180,5,dt870_atualizacao,360,dt870_atualizacao · PlayerBooster.bin · registro 360 · bit 180 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
466,PB:480:6,4,3,202,5,dt870_atualizacao,360,dt870_atualizacao · PlayerBooster.bin · registro 360 · bit 202 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
467,PB:396:6,1,3,276,5,dt870_atualizacao,361,dt870_atualizacao · PlayerBooster.bin · registro 361 · bit 276 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
467,PB:492:6,2,3,239,5,dt870_atualizacao,361,dt870_atualizacao · PlayerBooster.bin · registro 361 · bit 239 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
467,PB:524:6,3,3,122,5,dt870_atualizacao,361,dt870_atualizacao · PlayerBooster.bin · registro 361 · bit 122 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
467,PB:550:6,4,3,271,5,dt870_atualizacao,361,dt870_atualizacao · PlayerBooster.bin · registro 361 · bit 271 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
468,PB:498:6,1,3,144,5,dt870_atualizacao,362,dt870_atualizacao · PlayerBooster.bin · registro 362 · bit 144 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
468,PB:390:6,2,3,261,5,dt870_atualizacao,362,dt870_atualizacao · PlayerBooster.bin · registro 362 · bit 261 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
468,PB:486:6,3,3,217,5,dt870_atualizacao,362,dt870_atualizacao · PlayerBooster.bin · registro 362 · bit 217 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
468,PB:480:6,4,3,202,5,dt870_atualizacao,362,dt870_atualizacao · PlayerBooster.bin · registro 362 · bit 202 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
469,PB:498:6,1,3,144,5,dt870_atualizacao,363,dt870_atualizacao · PlayerBooster.bin · registro 363 · bit 144 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
469,PB:396:6,2,3,276,5,dt870_atualizacao,363,dt870_atualizacao · PlayerBooster.bin · registro 363 · bit 276 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
469,PB:486:6,3,3,217,5,dt870_atualizacao,363,dt870_atualizacao · PlayerBooster.bin · registro 363 · bit 217 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
469,PB:530:6,4,3,244,5,dt870_atualizacao,363,dt870_atualizacao · PlayerBooster.bin · registro 363 · bit 244 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
470,PB:448:6,1,3,229,5,dt870_atualizacao,364,dt870_atualizacao · PlayerBooster.bin · registro 364 · bit 229 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
470,PB:434:6,2,3,180,5,dt870_atualizacao,364,dt870_atualizacao · PlayerBooster.bin · registro 364 · bit 180 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
470,PB:480:6,3,3,202,5,dt870_atualizacao,364,dt870_atualizacao · PlayerBooster.bin · registro 364 · bit 202 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
470,PB:428:6,4,3,185,5,dt870_atualizacao,364,dt870_atualizacao · PlayerBooster.bin · registro 364 · bit 185 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
471,PB:390:6,1,3,261,5,dt870_atualizacao,365,dt870_atualizacao · PlayerBooster.bin · registro 365 · bit 261 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
471,PB:486:6,2,3,217,5,dt870_atualizacao,365,dt870_atualizacao · PlayerBooster.bin · registro 365 · bit 217 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
471,PB:408:6,3,3,160,5,dt870_atualizacao,365,dt870_atualizacao · PlayerBooster.bin · registro 365 · bit 160 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
471,PB:454:6,4,3,234,5,dt870_atualizacao,365,dt870_atualizacao · PlayerBooster.bin · registro 365 · bit 234 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
472,PB:498:6,1,3,144,5,dt870_atualizacao,366,dt870_atualizacao · PlayerBooster.bin · registro 366 · bit 144 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
472,PB:390:6,2,3,261,5,dt870_atualizacao,366,dt870_atualizacao · PlayerBooster.bin · registro 366 · bit 261 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
472,PB:486:6,3,3,217,5,dt870_atualizacao,366,dt870_atualizacao · PlayerBooster.bin · registro 366 · bit 217 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
472,PB:480:6,4,3,202,5,dt870_atualizacao,366,dt870_atualizacao · PlayerBooster.bin · registro 366 · bit 202 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
473,PB:416:6,1,3,165,5,dt870_atualizacao,367,dt870_atualizacao · PlayerBooster.bin · registro 367 · bit 165 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
473,PB:472:6,3,3,,5,dt870_atualizacao,367,dt870_atualizacao · PlayerBooster.bin · registro 367 · conjunto GK bits 192/197/256,false,false,true,presente_sem_semantica,false,false,permutacao_semantica_dos_tres_campos_gk; semantica_e_parametros_da_condicao
473,PB:466:6,2,3,,5,dt870_atualizacao,367,dt870_atualizacao · PlayerBooster.bin · registro 367 · conjunto GK bits 192/197/256,false,false,true,presente_sem_semantica,false,false,permutacao_semantica_dos_tres_campos_gk; semantica_e_parametros_da_condicao
473,PB:460:6,4,3,,5,dt870_atualizacao,367,dt870_atualizacao · PlayerBooster.bin · registro 367 · conjunto GK bits 192/197/256,false,false,true,presente_sem_semantica,false,false,permutacao_semantica_dos_tres_campos_gk; semantica_e_parametros_da_condicao
474,PB:512:6,1,3,170,5,dt870_atualizacao,368,dt870_atualizacao · PlayerBooster.bin · registro 368 · bit 170 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
474,PB:486:6,2,3,217,5,dt870_atualizacao,368,dt870_atualizacao · PlayerBooster.bin · registro 368 · bit 217 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
474,PB:518:6,3,3,175,5,dt870_atualizacao,368,dt870_atualizacao · PlayerBooster.bin · registro 368 · bit 175 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
474,PB:454:6,4,3,234,5,dt870_atualizacao,368,dt870_atualizacao · PlayerBooster.bin · registro 368 · bit 234 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
475,PB:416:6,1,3,165,5,dt870_atualizacao,369,dt870_atualizacao · PlayerBooster.bin · registro 369 · bit 165 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
475,PB:472:6,3,3,,5,dt870_atualizacao,369,dt870_atualizacao · PlayerBooster.bin · registro 369 · conjunto GK bits 192/197/256,false,false,true,presente_sem_semantica,false,false,permutacao_semantica_dos_tres_campos_gk; semantica_e_parametros_da_condicao
475,PB:466:6,2,3,,5,dt870_atualizacao,369,dt870_atualizacao · PlayerBooster.bin · registro 369 · conjunto GK bits 192/197/256,false,false,true,presente_sem_semantica,false,false,permutacao_semantica_dos_tres_campos_gk; semantica_e_parametros_da_condicao
475,PB:460:6,4,3,,5,dt870_atualizacao,369,dt870_atualizacao · PlayerBooster.bin · registro 369 · conjunto GK bits 192/197/256,false,false,true,presente_sem_semantica,false,false,permutacao_semantica_dos_tres_campos_gk; semantica_e_parametros_da_condicao
476,PB:498:6,1,3,144,5,dt870_atualizacao,370,dt870_atualizacao · PlayerBooster.bin · registro 370 · bit 144 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
476,PB:396:6,2,3,276,5,dt870_atualizacao,370,dt870_atualizacao · PlayerBooster.bin · registro 370 · bit 276 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
476,PB:384:6,3,3,249,5,dt870_atualizacao,370,dt870_atualizacao · PlayerBooster.bin · registro 370 · bit 249 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
476,PB:524:6,4,3,122,5,dt870_atualizacao,370,dt870_atualizacao · PlayerBooster.bin · registro 370 · bit 122 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
477,PB:390:6,1,3,261,5,dt870_atualizacao,371,dt870_atualizacao · PlayerBooster.bin · registro 371 · bit 261 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
477,PB:486:6,2,3,217,5,dt870_atualizacao,371,dt870_atualizacao · PlayerBooster.bin · registro 371 · bit 217 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
477,PB:408:6,3,3,160,5,dt870_atualizacao,371,dt870_atualizacao · PlayerBooster.bin · registro 371 · bit 160 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
477,PB:454:6,4,3,234,5,dt870_atualizacao,371,dt870_atualizacao · PlayerBooster.bin · registro 371 · bit 234 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
478,PB:512:6,1,3,170,5,dt870_atualizacao,372,dt870_atualizacao · PlayerBooster.bin · registro 372 · bit 170 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
478,PB:390:6,2,3,261,5,dt870_atualizacao,372,dt870_atualizacao · PlayerBooster.bin · registro 372 · bit 261 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
478,PB:544:6,3,3,266,5,dt870_atualizacao,372,dt870_atualizacao · PlayerBooster.bin · registro 372 · bit 266 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
478,PB:524:6,4,3,122,5,dt870_atualizacao,372,dt870_atualizacao · PlayerBooster.bin · registro 372 · bit 122 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
480,PB:396:6,1,3,276,5,dt870_atualizacao,373,dt870_atualizacao · PlayerBooster.bin · registro 373 · bit 276 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
480,PB:530:6,2,3,244,5,dt870_atualizacao,373,dt870_atualizacao · PlayerBooster.bin · registro 373 · bit 244 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
480,PB:384:6,3,3,249,5,dt870_atualizacao,373,dt870_atualizacao · PlayerBooster.bin · registro 373 · bit 249 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
480,PB:518:6,4,3,175,5,dt870_atualizacao,373,dt870_atualizacao · PlayerBooster.bin · registro 373 · bit 175 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
481,PB:544:6,1,3,266,5,dt870_atualizacao,374,dt870_atualizacao · PlayerBooster.bin · registro 374 · bit 266 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
481,PB:524:6,2,3,122,5,dt870_atualizacao,374,dt870_atualizacao · PlayerBooster.bin · registro 374 · bit 122 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
481,PB:518:6,3,3,175,5,dt870_atualizacao,374,dt870_atualizacao · PlayerBooster.bin · registro 374 · bit 175 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
481,PB:454:6,4,3,234,5,dt870_atualizacao,374,dt870_atualizacao · PlayerBooster.bin · registro 374 · bit 234 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
482,PB:530:6,1,3,244,5,dt870_atualizacao,375,dt870_atualizacao · PlayerBooster.bin · registro 375 · bit 244 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
482,PB:384:6,2,3,249,5,dt870_atualizacao,375,dt870_atualizacao · PlayerBooster.bin · registro 375 · bit 249 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
482,PB:448:6,3,3,229,5,dt870_atualizacao,375,dt870_atualizacao · PlayerBooster.bin · registro 375 · bit 229 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
482,PB:524:6,4,3,122,5,dt870_atualizacao,375,dt870_atualizacao · PlayerBooster.bin · registro 375 · bit 122 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
483,PB:512:6,1,3,170,5,dt870_atualizacao,376,dt870_atualizacao · PlayerBooster.bin · registro 376 · bit 170 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
483,PB:390:6,2,3,261,5,dt870_atualizacao,376,dt870_atualizacao · PlayerBooster.bin · registro 376 · bit 261 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
483,PB:544:6,3,3,266,5,dt870_atualizacao,376,dt870_atualizacao · PlayerBooster.bin · registro 376 · bit 266 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
483,PB:524:6,4,3,122,5,dt870_atualizacao,376,dt870_atualizacao · PlayerBooster.bin · registro 376 · bit 122 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
484,PB:396:6,1,3,276,5,dt870_atualizacao,377,dt870_atualizacao · PlayerBooster.bin · registro 377 · bit 276 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
484,PB:492:6,2,3,239,5,dt870_atualizacao,377,dt870_atualizacao · PlayerBooster.bin · registro 377 · bit 239 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
484,PB:524:6,3,3,122,5,dt870_atualizacao,377,dt870_atualizacao · PlayerBooster.bin · registro 377 · bit 122 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
484,PB:550:6,4,3,271,5,dt870_atualizacao,377,dt870_atualizacao · PlayerBooster.bin · registro 377 · bit 271 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
485,PB:512:6,1,3,170,5,dt870_atualizacao,378,dt870_atualizacao · PlayerBooster.bin · registro 378 · bit 170 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
485,PB:486:6,2,3,217,5,dt870_atualizacao,378,dt870_atualizacao · PlayerBooster.bin · registro 378 · bit 217 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
485,PB:518:6,3,3,175,5,dt870_atualizacao,378,dt870_atualizacao · PlayerBooster.bin · registro 378 · bit 175 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
485,PB:454:6,4,3,234,5,dt870_atualizacao,378,dt870_atualizacao · PlayerBooster.bin · registro 378 · bit 234 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
486,PB:530:6,1,3,244,5,dt870_atualizacao,379,dt870_atualizacao · PlayerBooster.bin · registro 379 · bit 244 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
486,PB:384:6,2,3,249,5,dt870_atualizacao,379,dt870_atualizacao · PlayerBooster.bin · registro 379 · bit 249 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
486,PB:448:6,3,3,229,5,dt870_atualizacao,379,dt870_atualizacao · PlayerBooster.bin · registro 379 · bit 229 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
486,PB:524:6,4,3,122,5,dt870_atualizacao,379,dt870_atualizacao · PlayerBooster.bin · registro 379 · bit 122 · largura 5,false,false,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
