card_id,temporada,tipo,overall,roda_motor,nome,posicao,estilo_of,estilo_of_id,estilo_of_novo,estilo_of_pos,estilo_def,estilo_def_id,estilo_def_novo,pe,altura,peso,idade,nacionalidade,impeto_s1,impeto_s2_cond,vaga_s1,vaga_s2,atributos
53979149108805,2027,colecionavel,91,true,José Luis Rodríguez,LB,Lateral ofensivo,44,false,LD/LE,Básico,0,false,Direito,183,74,28,Uruguay,,,false,false,"[70,72,76,69,76,80,60,73,64,71,72,76,79,74,40,40,40,40,40,91,87,77,72,79,70,89]"
53979417472149,2027,colecionavel,93,true,Bruno Petković,CF,Atacante pivô,52,false,CA/SA,Básico,0,false,Direito,193,88,31,Croatia,,,false,false,"[85,85,82,85,75,69,84,79,70,68,54,55,64,66,40,40,40,40,40,79,73,85,74,84,71,78]"
53979417516018,2027,colecionavel,91,true,Kévin Rodrigues,LB,Lateral ofensivo,44,false,LD/LE,Básico,0,false,Esquerdo,170,70,31,Portugal,,,false,false,"[72,80,75,79,80,84,71,59,80,84,73,78,80,79,40,40,40,40,40,84,87,85,70,70,84,87]"
53979417525662,2027,colecionavel,92,true,Roland Sallai,RB,Lateral ofensivo,44,false,LD/LE,Básico,0,false,Direito,182,75,28,Hungary,,,false,false,"[79,81,84,81,79,78,70,66,63,68,74,76,78,81,40,40,40,40,40,88,85,84,69,71,82,88]"
53979417527814,2027,colecionavel,94,true,Cengiz Ünder,RMF,Jogador de infiltração,24,false,SA/MAT/MLD/MLE/MLG,Básico,0,false,Esquerdo,173,66,28,Türkiye,,,false,false,"[83,85,88,88,74,79,78,58,69,82,46,49,52,63,40,40,40,40,40,88,91,89,60,69,88,79]"
53979417551553,2027,colecionavel,91,true,İsmail Yüksek,DMF,Meia versátil,28,false,MLD/MLE/MLG/VOL,Meia versátil,28,false,Direito,183,72,26,Türkiye,,,false,false,"[69,82,78,82,84,79,70,69,62,61,80,80,85,84,40,40,40,40,40,80,76,83,72,77,79,88]"
53979417555307,2027,colecionavel,90,true,Felipe Augusto,AMF,Jogador de infiltração,24,false,SA/MAT/MLD/MLE/MLG,Básico,0,false,Esquerdo,187,75,21,Brazil,,,false,false,"[84,82,81,81,76,70,83,69,64,64,54,51,57,59,40,40,40,40,40,84,85,85,70,80,74,81]"
53979685863464,2027,colecionavel,91,true,Tatsuki Nara,CB,Provocador,60,false,,Básico,0,false,Direito,180,74,32,Japan,,,false,false,"[51,63,58,60,67,70,46,77,52,62,86,88,85,87,40,40,40,40,40,77,74,75,83,84,66,84]"
53979685886060,2027,colecionavel,93,true,Yuya Osako,CF,Atacante pivô,52,false,CA/SA,Básico,0,false,Direito,184,75,35,Japan,,,false,false,"[85,79,76,81,75,68,85,78,68,70,60,57,68,63,40,40,40,40,40,81,77,87,73,80,73,82]"
53979685951824,2027,colecionavel,92,true,Alexander Scholz,CB,Provocador,60,false,,Básico,0,false,Direito,189,84,33,Denmark,,,false,false,"[53,62,58,66,68,68,62,74,60,61,87,86,92,90,40,40,40,40,40,79,73,75,78,86,66,84]"
53979685961466,2027,colecionavel,91,true,Jordy Croux,RMF,Armador criativo,56,false,SA/PTD/PTE/MAT/MLD/MLE,Básico,0,false,Esquerdo,172,70,31,Belgium,,,false,false,"[73,81,85,82,75,84,74,60,78,78,51,48,60,57,40,40,40,40,40,85,87,84,61,66,84,81]"
53979685962438,2027,colecionavel,93,true,Kosei Tani,GK,Goleiro adiantado,64,false,GO,Novo (2027),100,true,Direito,187,84,25,Japan,,,false,false,"[40,50,42,44,53,59,41,42,51,49,45,45,56,60,86,83,90,84,88,57,51,63,72,70,50,57]"
53979685982303,2027,colecionavel,91,true,Itsuki Someno,CF,Artilheiro,4,false,CA,Básico,0,false,Direito,181,73,24,Japan,,,false,false,"[82,79,78,82,68,61,82,74,61,65,52,50,51,52,40,40,40,40,40,85,84,85,76,75,76,81]"
53979954319439,2027,colecionavel,95,true,Cássio,GK,Goleiro defensivo,68,false,GO,Novo (2027),100,true,Esquerdo,195,92,38,Brazil,,,false,false,"[43,55,49,46,56,59,40,52,55,45,52,48,54,60,87,85,90,84,88,48,49,73,62,77,48,57]"
53979954389105,2027,colecionavel,92,true,Bruno Henrique,CF,Artilheiro,4,false,CA,Básico,0,false,Direito,184,71,35,Brazil,,,false,false,"[83,83,85,81,68,61,80,76,65,68,51,55,63,58,40,40,40,40,40,87,86,83,80,76,79,80]"
53979954390946,2027,colecionavel,92,true,Matheuzinho,RMF,Armador criativo,56,false,SA/PTD/PTE/MAT/MLD/MLE,Básico,0,false,Esquerdo,165,59,28,Brazil,,,false,false,"[79,87,86,87,76,77,76,60,62,74,52,52,60,58,40,40,40,40,40,85,89,81,56,64,87,82]"
53979954391083,2027,colecionavel,91,true,David Duarte,CB,O Destruidor,36,false,MLG/VOL/LD/LE/ZC,O Destruidor,36,false,Direito,192,84,30,Brazil,,,false,false,"[52,63,63,61,64,62,54,83,53,55,87,87,83,85,40,40,40,40,40,76,74,71,78,87,64,81]"
53979954411455,2027,colecionavel,92,true,Aníbal Moreno,DMF,Primeiro volante,32,false,VOL,Primeiro volante,32,false,Direito,177,74,26,Argentina,,,false,false,"[71,81,76,80,82,79,65,74,65,71,81,87,84,85,40,40,40,40,40,81,80,85,74,76,82,88]"
53979954429677,2027,colecionavel,91,true,Nuno Moreira,LMF,Jogador de infiltração,24,false,SA/MAT/MLD/MLE/MLG,Básico,0,false,Direito,175,66,26,Portugal,,,false,false,"[79,85,86,84,74,79,75,62,71,75,55,56,68,68,40,40,40,40,40,85,86,81,61,66,84,82]"
53980222827486,2027,colecionavel,91,true,Václav Černý,AMF,Armador criativo,56,false,SA/PTD/PTE/MAT/MLD/MLE,Básico,0,false,Esquerdo,182,68,28,Czechia,,,false,false,"[78,83,85,82,87,80,73,58,71,78,57,60,68,59,40,40,40,40,40,83,86,82,68,67,82,83]"
53980222831744,2027,colecionavel,92,true,Ianis Hagi,AMF,Jogador de infiltração,24,false,SA/MAT/MLD/MLE/MLG,Básico,0,false,Direito,182,72,27,Romania,,,false,false,"[79,84,83,82,84,78,78,64,78,80,57,58,66,61,40,40,40,40,40,81,85,91,65,70,86,84]"
53980222837429,2027,colecionavel,91,true,Cherif Ndiaye,CF,Artilheiro,4,false,CA,Básico,0,false,Direito,190,78,29,Senegal,,,false,false,"[84,74,75,73,66,60,83,76,65,64,58,54,64,65,40,40,40,40,40,86,79,88,75,84,69,82]"
53980222864942,2027,colecionavel,92,true,Barış Alper Yılmaz,LMF,Jogador de infiltração,24,false,SA/MAT/MLD/MLE/MLG,Básico,0,false,Direito,186,77,25,Türkiye,,,false,false,"[81,81,85,82,74,78,79,66,59,65,64,66,74,72,40,40,40,40,40,90,87,85,73,79,83,85]"
53980222875468,2027,colecionavel,91,true,Néné Dorgeles,RMF,Lateral móvel,72,false,PTD/PTE/MLD/MLE,Básico,0,false,Direito,174,70,23,Mali,,,false,false,"[79,82,86,83,77,71,79,63,62,61,56,56,60,64,40,40,40,40,40,89,91,82,74,65,90,81]"
53980222889904,2027,colecionavel,90,true,Arsenii Batahov,CB,Provocador,60,false,,Básico,0,false,Esquerdo,185,75,23,Ukraine,,,false,false,"[51,63,60,61,75,68,53,73,54,52,85,84,89,87,40,40,40,40,40,79,72,78,84,84,65,81]"
53980491168854,2027,colecionavel,90,true,Takashi Inui,AMF,Armador criativo,56,false,SA/PTD/PTE/MAT/MLD/MLE,Básico,0,false,Direito,169,63,37,Japan,,,false,false,"[79,85,82,86,82,77,78,56,76,80,53,51,58,65,40,40,40,40,40,84,86,82,61,64,88,80]"
53980491214674,2027,colecionavel,92,true,Shinnosuke Nakatani,CB,Provocador,60,false,,Básico,0,false,Direito,182,77,29,Japan,,,false,false,"[49,62,58,61,66,68,50,73,52,58,87,88,85,91,40,40,40,40,40,81,75,76,81,85,66,84]"
53980491275220,2027,colecionavel,90,true,Ataru Esaka,AMF,Jogador de infiltração,24,false,SA/MAT/MLD/MLE/MLG,Básico,0,false,Direito,175,67,33,Japan,,,false,false,"[80,85,83,84,84,74,74,73,68,70,51,53,63,59,40,40,40,40,40,84,85,83,73,66,84,82]"
53980491282228,2027,colecionavel,90,true,Yoshio Koizumi,AMF,Armador criativo,56,false,SA/PTD/PTE/MAT/MLD/MLE,Básico,0,false,Direito,172,63,29,Japan,,,false,false,"[79,87,82,84,80,76,74,64,73,79,61,66,69,68,40,40,40,40,40,81,86,82,66,65,87,82]"
53980491305577,2027,colecionavel,90,true,Asahi Sasaki,CB,Provocador,60,false,,Básico,0,false,Direito,180,76,25,Japan,,,false,false,"[69,72,70,75,72,71,60,68,59,66,81,81,85,89,40,40,40,40,40,86,82,78,83,79,81,87]"
53980491305616,2027,colecionavel,92,true,Akito Suzuki,CF,Artilheiro,4,false,CA,Básico,0,false,Direito,180,76,22,Japan,,,false,false,"[83,79,75,78,70,66,84,73,62,66,56,59,70,68,40,40,40,40,40,84,81,88,71,79,75,84]"
53980759634885,2027,colecionavel,92,true,Gabriel,DMF,O Destruidor,36,false,MLG/VOL/LD/LE/ZC,O Destruidor,36,false,Direito,172,69,33,Brazil,,,false,false,"[65,76,73,73,77,72,65,69,60,67,83,89,93,90,40,40,40,40,40,82,84,85,78,82,84,91]"
53980759652361,2027,colecionavel,92,true,Saúl Ñíguez,DMF,Meia versátil,28,false,MLD/MLE/MLG/VOL,Meia versátil,28,false,Esquerdo,184,77,31,Spain,,,false,false,"[72,84,84,82,85,84,67,74,64,68,73,81,86,83,40,40,40,40,40,84,77,84,76,79,76,87]"
53980759695475,2027,colecionavel,90,true,Marcelo Hermes,LMF,Meia versátil,28,false,MLD/MLE/MLG/VOL,Meia versátil,28,false,Esquerdo,177,68,30,Brazil,,,false,false,"[76,80,80,78,75,79,69,68,70,74,70,74,78,81,40,40,40,40,40,87,84,87,66,72,81,87]"
53980759707972,2027,colecionavel,93,true,Yuri Alberto,CF,Artilheiro,4,false,CA,Básico,0,false,Direito,183,77,24,Brazil,,,false,false,"[84,80,84,82,64,61,84,73,63,63,56,56,70,72,40,40,40,40,40,85,85,85,76,74,83,84]"
53980759714165,2027,colecionavel,93,true,Ademir,RMF,Perito em cruzamento,76,false,PTD/PTE/MLD/MLE,Básico,0,false,Esquerdo,172,65,30,Brazil,,,false,false,"[79,84,88,87,78,78,76,58,70,68,49,51,58,51,40,40,40,40,40,88,90,84,62,66,90,81]"
53980759720907,2027,colecionavel,94,true,Maurício,AMF,Jogador de infiltração,24,false,SA/MAT/MLD/MLE/MLG,Básico,0,false,Esquerdo,175,72,24,Brazil,,,false,false,"[86,85,84,84,84,74,81,66,70,78,58,54,61,62,40,40,40,40,40,84,85,89,65,66,87,83]"
53980759758251,2027,colecionavel,93,true,Jemmes,CB,O Destruidor,36,false,MLG/VOL/LD/LE/ZC,O Destruidor,36,false,Direito,187,73,25,Brazil,,,false,false,"[53,63,63,61,64,62,49,80,53,57,86,89,88,89,40,40,40,40,40,79,74,72,84,87,62,84]"
54950080081528,2027,colecionavel,91,true,Carlos Mané,LWF,Ala produtivo,16,false,PTD/PTE,Básico,0,false,Direito,173,65,31,Guinea-Bissau,198,199,false,false,"[75,86,86,83,70,76,76,64,58,75,52,55,61,60,40,40,40,40,40,87,89,83,67,59,84,81]"
54950348617213,2027,colecionavel,87,true,Sen Takagi,RB,Lateral ofensivo,44,false,LD/LE,Básico,0,false,Direito,173,70,23,Japan,112,113,false,false,"[63,70,66,65,74,82,55,62,62,69,79,81,81,82,40,40,40,40,40,87,81,76,79,70,80,88]"
54950617051926,2027,colecionavel,88,true,Hinata Yamauchi,RMF,Novo (2027),184,true,,Básico,0,false,Direito,170,66,24,Japan,200,139,false,false,"[75,84,85,80,78,72,74,58,68,72,62,65,72,67,40,40,40,40,40,86,86,78,70,63,83,78]"
54950885479730,2027,colecionavel,89,true,Sota Kitano,AMF,Jogador de infiltração,24,false,SA/MAT/MLD/MLE/MLG,Básico,0,false,Direito,172,60,21,Japan,44,140,false,false,"[78,85,73,75,82,72,84,65,70,82,59,64,79,73,40,40,40,40,40,83,88,83,71,63,82,78]"
54951153903640,2027,colecionavel,90,true,Sho Fukuda,CF,Artilheiro,4,false,CA,Básico,0,false,Direito,173,63,24,Japan,53,139,false,false,"[84,78,77,76,72,69,87,70,73,71,61,58,69,66,40,40,40,40,40,80,86,78,74,68,84,74]"
54951422319694,2027,colecionavel,91,true,Daichi Tagami,CB,O Destruidor,36,false,MLG/VOL/LD/LE/ZC,O Destruidor,36,false,Direito,180,79,32,Japan,65,138,false,false,"[49,58,55,55,60,64,54,80,64,67,86,84,87,85,40,40,40,40,40,75,67,74,89,88,60,83]"
54951690649716,2027,colecionavel,89,true,Riki Harakawa,CMF,Meia versátil,28,false,MLD/MLE/MLG/VOL,Meia versátil,28,false,Direito,175,72,32,Japan,83,137,false,false,"[71,83,73,82,87,83,71,68,83,80,73,78,75,79,40,40,40,40,40,75,70,86,65,75,71,76]"
54951959196285,2027,colecionavel,90,true,Ahmed Kutucu,CF,Atacante pivô,52,false,CA/SA,Básico,0,false,Direito,181,76,25,Türkiye,92,,false,true,"[81,75,74,70,67,62,86,70,67,68,53,58,72,55,40,40,40,40,40,87,89,84,76,72,77,72]"
54952227610892,2027,colecionavel,90,true,Haris Hajradinović,RMF,Armador criativo,56,false,SA/PTD/PTE/MAT/MLD/MLE,Básico,0,false,Esquerdo,178,70,31,Bosnia and Herzegovina,103,140,false,false,"[67,81,84,80,82,91,73,56,79,83,58,62,72,68,40,40,40,40,40,79,82,87,60,61,73,82]"
54952496042494,2027,colecionavel,90,true,Sander van de Streek,LMF,Jogador de infiltração,24,false,SA/MAT/MLD/MLE/MLG,Básico,0,false,Direito,180,74,32,Netherlands,173,139,false,false,"[78,81,80,75,79,81,82,75,69,72,64,66,71,67,40,40,40,40,40,85,82,80,77,73,77,79]"
54952764438549,2027,colecionavel,93,true,Talisca,CF,Artilheiro,4,false,CA,Básico,0,false,Esquerdo,190,80,31,Brazil,182,138,false,false,"[83,79,84,77,78,81,86,74,83,81,54,58,62,57,40,40,40,40,40,80,73,91,80,76,70,78]"
55061480769601,2027,colecionavel,94,true,Luis Suárez,CF,Artilheiro,4,false,CA,Básico,0,false,Direito,182,83,38,Uruguay,,,false,false,"[93,81,74,79,72,68,96,83,76,78,50,51,78,61,40,40,40,40,40,61,64,88,64,82,77,70]"
55061480793485,2027,colecionavel,94,true,Lucas Evangelista,CMF,Jogador de infiltração,24,false,SA/MAT/MLD/MLE/MLG,Básico,0,false,Esquerdo,181,76,30,Brazil,,,false,false,"[79,87,81,84,87,78,78,75,76,76,70,73,78,72,40,40,40,40,40,77,73,89,86,78,79,87]"
55061480795934,2027,colecionavel,92,true,Léo Pereira,CB,Provocador,60,false,,Básico,0,false,Esquerdo,186,76,29,Brazil,,,false,false,"[53,68,64,61,80,78,55,82,55,54,93,88,88,83,40,40,40,40,40,69,69,68,90,83,62,69]"
55061480796170,2027,colecionavel,92,true,Everaldo,CF,Homem de área,12,false,CA,Básico,0,false,Direito,181,84,34,Brazil,,,false,false,"[86,78,70,71,67,62,90,82,68,70,52,53,58,53,40,40,40,40,40,75,74,84,79,83,70,73]"
55061480840018,2027,colecionavel,93,true,Franco Cristaldo,AMF,Jogador de infiltração,24,false,SA/MAT/MLD/MLE/MLG,Básico,0,false,Direito,175,74,29,Argentina,,,false,false,"[85,82,76,80,87,81,85,63,75,79,62,70,75,74,40,40,40,40,40,75,80,82,67,73,71,83]"
55061480841991,2027,colecionavel,95,true,Tiquinho Soares,CF,Homem de área,12,false,CA,Básico,0,false,Direito,187,85,34,Brazil,,,false,false,"[87,82,71,77,63,60,91,89,69,70,59,61,67,69,40,40,40,40,40,76,70,84,83,90,77,75]"
55061480844652,2027,colecionavel,93,true,Vitor Bueno,AMF,Armador criativo,56,false,SA/PTD/PTE/MAT/MLD/MLE,Básico,0,false,Direito,185,80,31,Brazil,,,false,false,"[86,86,80,83,86,78,84,74,81,80,56,59,57,57,40,40,40,40,40,73,76,80,78,72,73,74]"
55061480845114,2027,colecionavel,93,true,Lucas Perri,GK,Goleiro defensivo,68,false,GO,Novo (2027),208,true,Direito,196,95,28,Brazil,,,false,false,"[44,55,48,45,58,61,40,48,55,44,58,51,53,60,86,85,80,87,85,53,52,79,70,81,57,55]"
55061480845279,2027,colecionavel,95,true,Juninho Capixaba,LB,Lateral ofensivo,44,false,LD/LE,Básico,0,false,Esquerdo,176,63,28,Brazil,,,false,false,"[73,76,79,76,78,86,71,74,79,87,74,76,78,76,40,40,40,40,40,92,87,73,78,69,79,91]"
55061480852259,2027,colecionavel,94,true,Paulinho,SS,Jogador de infiltração,24,false,SA/MAT/MLD/MLE/MLG,Básico,0,false,Direito,174,75,25,Brazil,,,false,false,"[87,87,86,84,78,69,86,55,64,75,54,58,62,68,40,40,40,40,40,88,90,78,67,74,84,71]"
55061480879297,2027,colecionavel,93,true,Joaquim,CB,O Destruidor,36,false,MLG/VOL/LD/LE/ZC,O Destruidor,36,false,Direito,190,82,27,Brazil,,,false,false,"[50,55,52,52,59,60,51,81,55,53,93,92,86,84,40,40,40,40,40,66,65,66,91,96,58,71]"
55066849484923,2027,colecionavel,93,true,Eduardo Salvio,RMF,Jogador de infiltração,24,false,SA/MAT/MLD/MLE/MLG,Básico,0,false,Direito,173,71,35,Argentina,,,false,false,"[78,87,88,90,85,75,81,61,64,70,50,49,58,56,40,40,40,40,40,89,90,85,61,65,85,78]"
55066849554417,2027,colecionavel,94,true,Oussama Idrissi,LWF,Ala produtivo,16,false,PTD/PTE,Básico,0,false,Direito,183,78,29,Morocco,,,false,false,"[80,83,88,87,75,70,78,61,67,73,55,61,69,62,40,40,40,40,40,91,87,83,65,68,85,80]"
55066849557669,2027,colecionavel,93,true,Alexis Peña,CB,O Destruidor,36,false,MLG/VOL/LD/LE/ZC,O Destruidor,36,false,Direito,187,83,29,Mexico,,,false,false,"[47,58,55,56,63,62,49,77,50,53,89,89,90,78,40,40,40,40,40,78,72,76,82,89,64,83]"
55066849562593,2027,colecionavel,90,true,Carlos Orrantía,RB,Lateral ofensivo,44,false,LD/LE,Básico,0,false,Direito,172,60,34,Mexico,,,false,false,"[78,79,80,78,82,78,58,60,58,70,71,76,67,73,40,40,40,40,40,88,89,71,70,68,82,90]"
55066849562632,2027,colecionavel,93,true,Luis Malagón,GK,Goleiro adiantado,64,false,GO,Novo (2027),100,true,Direito,180,75,28,Mexico,,,false,false,"[40,52,40,46,58,56,40,45,50,42,42,40,42,60,92,80,90,82,89,53,53,68,79,61,51,50]"
55066849562735,2027,colecionavel,93,true,Roberto Alvarado,RWF,Ala produtivo,16,false,PTD/PTE,Básico,0,false,Direito,176,70,27,Mexico,,,false,false,"[79,80,88,82,80,80,81,62,74,79,60,61,71,67,40,40,40,40,40,87,89,75,71,68,90,82]"
55066849562859,2027,colecionavel,94,true,Julián Quiñones,CF,Artilheiro,4,false,CA,Básico,0,false,Direito,177,76,28,Mexico,,,false,false,"[85,79,80,76,71,65,87,75,74,66,47,48,49,61,40,40,40,40,40,85,88,85,81,82,80,79]"
55066849574096,2027,colecionavel,95,true,Carlos Rodríguez,CMF,Meia versátil,28,false,MLD/MLE/MLG/VOL,Meia versátil,28,false,Direito,176,66,28,Mexico,,,false,false,"[75,88,81,84,87,86,69,59,66,78,78,75,76,79,40,40,40,40,40,79,80,75,66,78,78,91]"
55066849588553,2027,colecionavel,94,true,Luis Romo,DMF,Orquestrador,80,false,MLG/VOL,Básico,0,false,Direito,182,84,30,Mexico,,,false,false,"[72,87,76,82,90,86,70,74,77,76,80,78,76,83,40,40,40,40,40,73,75,80,75,85,73,87]"
55066849598082,2027,colecionavel,92,true,Marcelo Flores,LMF,Jogador de infiltração,24,false,SA/MAT/MLD/MLE/MLG,Básico,0,false,Direito,163,58,22,Mexico,,,false,false,"[78,81,87,78,81,80,77,64,68,71,59,61,66,62,40,40,40,40,40,88,91,72,67,63,91,77]"
55066849598440,2027,colecionavel,91,true,Jesús Orozco,CB,Provocador,60,false,,Básico,0,false,Esquerdo,189,76,23,Mexico,,,false,false,"[52,68,65,58,66,66,48,78,53,63,89,89,84,82,40,40,40,40,40,76,75,70,79,82,62,80]"
55067117887110,2027,colecionavel,92,true,Dante,CB,O Destruidor,36,false,MLG/VOL/LD/LE/ZC,O Destruidor,36,false,Esquerdo,189,91,42,Brazil,,,false,false,"[52,71,60,61,72,70,48,83,55,62,92,95,87,84,40,40,40,40,40,70,70,67,80,87,56,72]"
55067117919619,2027,colecionavel,94,true,Pierre Aubameyang,CF,Artilheiro,4,false,CA,Básico,0,false,Direito,187,80,36,Gabon,,,false,false,"[90,80,84,76,74,65,85,75,70,76,49,53,54,52,40,40,40,40,40,88,82,82,80,75,66,72]"
55067117920286,2027,colecionavel,96,true,Anthony Lopes,GK,Goleiro adiantado,64,false,GO,Novo (2027),104,true,Esquerdo,184,81,35,Portugal,,,false,false,"[40,55,50,48,59,63,40,58,55,47,49,44,59,60,88,86,92,90,84,60,62,70,75,71,62,60]"
55067117939136,2027,colecionavel,92,true,Laurent Abergel,DMF,Meia versátil,28,false,MLD/MLE/MLG/VOL,Meia versátil,28,false,Direito,170,65,32,France,,,false,false,"[68,82,75,81,83,76,63,72,64,68,85,88,83,88,40,40,40,40,40,76,78,83,75,76,81,89]"
55067117979794,2027,colecionavel,94,true,Benjamin Bourigeaud,CMF,Meia versátil,28,false,MLD/MLE/MLG/VOL,Meia versátil,28,false,Direito,178,68,31,France,,,false,false,"[78,88,80,81,90,85,75,65,82,81,69,73,74,75,40,40,40,40,40,77,78,79,72,73,80,86]"
55067117981779,2027,colecionavel,93,true,Téji Savanier,AMF,Armador criativo,56,false,SA/PTD/PTE/MAT/MLD/MLE,Básico,0,false,Direito,172,69,34,France,,,false,false,"[80,90,85,86,89,85,78,64,84,85,61,60,66,68,40,40,40,40,40,65,74,85,55,62,82,80]"
55067117986812,2027,colecionavel,90,true,Frédéric Guilbert,RB,Lateral defensivo,48,false,LD/LE,Básico,0,false,Direito,178,78,31,France,,,false,false,"[69,77,74,72,80,87,62,73,66,72,78,82,79,77,40,40,40,40,40,86,80,72,78,76,77,86]"
55067117988177,2027,colecionavel,93,true,Gabriel Suazo,LB,Lateral ofensivo,44,false,LD/LE,Básico,0,false,Esquerdo,178,70,28,Chile,,,false,false,"[72,76,76,79,74,77,67,72,63,75,82,83,76,75,40,40,40,40,40,85,85,77,75,75,77,91]"
55067117989922,2027,colecionavel,96,true,Ousmane Dembélé,RWF,Ala produtivo,16,false,PTD/PTE,Básico,0,false,Direito,178,67,28,France,,,false,false,"[76,90,93,88,81,78,80,54,71,79,49,47,58,61,40,40,40,40,40,92,93,80,59,60,85,72]"
55067117989944,2027,colecionavel,93,true,Romain Del Castillo,RWF,Ala produtivo,16,false,PTD/PTE,Básico,0,false,Esquerdo,172,65,29,France,,,false,false,"[80,80,86,82,80,80,83,67,70,77,56,61,68,65,40,40,40,40,40,88,89,78,71,66,81,75]"
55067117989992,2027,colecionavel,93,true,Alban Lafont,GK,Goleiro adiantado,64,false,GO,Novo (2027),228,true,Direito,196,90,26,Côte d'Ivoire,,,false,false,"[42,54,44,47,55,56,40,54,55,46,43,46,44,60,85,80,91,77,90,55,57,73,72,75,57,55]"
55067117993949,2027,colecionavel,91,true,Christopher Opéri,LB,Lateral ofensivo,44,false,LD/LE,Básico,0,false,Esquerdo,183,78,28,Côte d'Ivoire,,,false,false,"[70,71,73,68,74,83,59,65,70,83,72,77,74,78,40,40,40,40,40,89,82,83,73,78,75,94]"
55067118001156,2027,colecionavel,93,true,Junya Ito,RMF,Jogador de infiltração,24,false,SA/MAT/MLD/MLE/MLG,Básico,0,false,Direito,176,67,32,Japan,,,false,false,"[73,80,87,81,80,81,78,58,71,76,58,58,66,62,40,40,40,40,40,90,92,73,70,63,82,85]"
55067118004135,2027,colecionavel,96,true,Jonathan David,CF,Artilheiro,4,false,CA,Básico,0,false,Direito,177,77,25,Canada,,,false,false,"[87,80,80,77,70,66,87,74,68,67,55,54,56,61,40,40,40,40,40,90,91,81,78,83,80,79]"
55067118006016,2027,colecionavel,95,true,Youssouf Fofana,CMF,Meia versátil,28,false,MLD/MLE/MLG/VOL,Meia versátil,28,false,Direito,184,80,26,France,,,false,false,"[76,85,81,83,86,81,68,73,65,70,80,85,81,82,40,40,40,40,40,82,82,80,76,85,78,89]"
55067118012404,2027,colecionavel,94,true,Kevin Danso,CB,O Destruidor,36,false,MLG/VOL/LD/LE/ZC,O Destruidor,36,false,Direito,190,87,27,Austria,,,false,false,"[53,65,58,57,69,66,49,80,55,53,87,90,92,91,40,40,40,40,40,85,73,59,84,90,57,76]"
55067118013841,2027,colecionavel,91,true,Georges Mikautadze,CF,Artilheiro,4,false,CA,Básico,0,false,Direito,176,71,25,Georgia,,,false,false,"[84,75,76,71,68,66,90,67,73,76,50,51,68,57,40,40,40,40,40,80,85,84,77,73,74,79]"
55067118036502,2027,colecionavel,93,true,Muhammed Cham,AMF,Jogador de infiltração,24,false,SA/MAT/MLD/MLE/MLG,Básico,0,false,Esquerdo,180,67,25,Austria,,,false,false,"[83,82,82,80,86,78,81,62,70,74,58,61,62,58,40,40,40,40,40,88,86,85,65,75,81,74]"
55067386331226,2027,colecionavel,94,true,Wataru Endo,DMF,Primeiro volante,32,false,VOL,Primeiro volante,32,false,Direito,178,75,32,Japan,,,false,false,"[63,76,75,76,81,78,67,73,60,62,87,90,90,91,40,40,40,40,40,78,83,80,78,83,80,90]"
55067386359454,2027,colecionavel,93,true,Ross Barkley,CMF,Meia versátil,28,false,MLD/MLE/MLG/VOL,Meia versátil,28,false,Direito,189,76,32,England,,,false,false,"[77,88,85,86,88,84,80,68,74,78,62,69,76,64,40,40,40,40,40,80,73,85,66,78,74,79]"
55067386416533,2027,colecionavel,93,true,James Tarkowski,CB,O Destruidor,36,false,MLG/VOL/LD/LE/ZC,O Destruidor,36,false,Direito,185,81,33,England,,,false,false,"[50,62,59,61,66,71,50,82,56,53,88,93,92,87,40,40,40,40,40,70,66,70,85,91,56,80]"
55067386419432,2027,colecionavel,95,true,Dominic Solanke,CF,Artilheiro,4,false,CA,Básico,0,false,Direito,187,80,28,England,,,false,false,"[89,75,80,77,71,65,87,81,64,70,55,58,72,60,40,40,40,40,40,85,75,87,82,83,68,84]"
55067386423683,2027,colecionavel,92,true,Antonee Robinson,LB,Lateral ofensivo,44,false,LD/LE,Básico,0,false,Esquerdo,183,70,28,United States,,,false,false,"[68,75,77,71,75,78,59,67,60,67,74,77,76,79,40,40,40,40,40,96,92,73,71,69,72,90]"
